                                           A                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
                                           f                                                                                                                                                                                                                                                                                                                                                                                                  K                                                                                                                                                                                                                                                                                                                           
                                           y                                                                                                                                                                                                                                                                             M                                                                                                                    a                                                                                                                                                                                                                                                                                                                           
                                           o                                                                                                                                                                                                                                                                             e                                                                                                                    h                                                                                                                                                                                                                                                                                                                           
                                           n                                                                                                                                                                 D                                                                                                           r                                                     K                                                              r                                                                                                                                                                                                                                                                                                                           
                                           k                                                              B                                                              Ç                                   i                                            E        G                 G                                   s                                   K                 ı                                                              a                                                                                                                                                        Ş                                   Z                                   K                                                                                          
                                  A        a                                                              a                                                              a                                   y                          E                 s        a                 ü                                   i        İ                          a                 r        K                                                     m                                   N                                                                                T                                   a                                   o                                   ı                                                                                O         
                                  d        r                                   A                          l        B                                                     n        Ç                 D        a                          r        E        k        z        G        m        H                 I        n        s                          s        K        k        ı        K                 K        M                 a                                   e                                   S                                            e                 T        T        n                                   n        A        B        K        r                                   A                          K                 s         
                                  ı        a                 A        A        n        A                 ı        i        B        B                 B                 a        a                 e        r        E        E        z        r        i        i        i        ü        a                 s        (        t                          t        a        l        r        o                 ü        a        M        n        M                          v                                   a        S                                   k                 r        u        l                          Y        g        k        a        a        ı        B        Ş        B        r                 Y        a                 m         
                         A        y        h                 m        n        t        r        A        k        l        i        i                 u        B        k        n        Ç        n        b        d        l        i        z        ş        a        r        ş        k        H        p        İ        a        İ                 a        y        a        ş        c        K        t        l        a        m        a        M                 ş        N                          k        a        S        S        S        i        T        a        n        ı                          o        u        s        y        r        k        a        ı        a        d        I        a        r        K        a        D
                         d        a        i        A        a        k        a        t        y        e        e        n        t        B        r        u        k        k        o        i        a        i        a        n        u        e        n        e        h        k        a        a        ç        n        z        K        m        s        r        e        a        o        a        a        n        a        r        u                 e        i        O        R        a        m        i        i        i        r        o        b        c        u        U                 z        l        a        b        a        k        t        r        r        a        ğ        l        a        i        n        ü
                         a        m        s        ğ        s        a        l        v        d        s        c        g        l        o        d        r        a        ı        r        z        k        r        z        c        r        h        t        s        a        a        t        r        e        b        m        a        o        e        e        h        e        n        h        t        i        r        d        ğ        M        h        ğ        r        i        r        s        i        n        v        d        k        z        e        r        ş        V        g        d        r        u        m        a        m        n        t        h        d        o        b        l        i        z
                         n        a        a        r        y        r        y        i        ı        i        i        ö        i        l        u        s        l        r        u        l        ı        n        ı        a        u        i        e        u        n        r        a        t        l        u        i        r        n        r        l        i        l        y        y        y        s        a        i        l        u        i        d        d        z        y        u        r        o        a        a        a        o        l        f        a        a        a        a        a        r        a        l        a        a        ı        a        ı        v        ü        i        y        c
                         a        n        r        ı        a        a        a        n        n        r        k        l        s        u        r        a        e        ı        m        i        r        e        ğ        n        m        r        p        n        e        i        y        a        )        l        r        s        u        i        i        r        i        a        a        a        a        ş        n        a        ş        r        e        u        e        a        n        t        p        s        ğ        t        n        i        a        k        n        t        k        y        t        n        e        n        k        n        n        r        a        k        s        e        e
                        01       02       03       04       05       06       07       08       09       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80       81
       Kütahya 43    27169    39031     4183    55745    26227    12976    15615    56492    16384    10832     4778    48821    54308    12625     9871     8271    19322    19490    22325    11905    45191    22597    43569    40644    48446     3771    34364    39250    42438    67706    34194    10208    27156    15000    14924    56703    22692    25340    21829    19838    11524    14019        0    38923    14363    33855    46696    18791    53624    21715    22982    35973    48411     8776    28827    53276    29870    30443    20218    28481    44806    46915    38953     6139    61936    21066    17334    18850    45831    18861    16155    49665    54083    20173    58468    60839    10623    17256    37130    30007    11100
       Malatya 44    16306     7690    35851    26012    20403    27725    41343    29200    48271    48245    39024     9828    18320    33757    40059    42518    53568    29906    22989    42750    10310    51629     4576    16676    18516    35773    11084    26676    22173    32195    17487    38181    18496    44032    49944    27376    32043    14886    50861    20004    40556    27387    38923        0    48987    10202    14862    49380    14701    18372    20138    27633    31594    37929    25672    18310    32261    10869    49278    15394    29279     9984    12277    40134    24509    19651    38110    21374    22553    26191    23891    14975    24763    38855    29947    31673    42431    34874    13582    12866    35362
        Manisa 45    36870    48732    13884    66933    37415    24163    19650    67680     5983     6687    16979    58815    64009    23727    15975    12906    16080    30677    33513     9504    54892    25223    53563    51832    59634    17709    44065    50438    53626    77407    43895    16551    36857    21537     2359    67891    33794    35041    24454    31026    20398    23720    14363    48987        0    43390    56231    10241    63935    31250    32517    47184    59622    19926    40038    62811    41019    41654    19319    39692    56017    58126    48488     9066    71471    32277    28483    28385    57042    28396    27366    59200    63618    31322    69679    72050    15038    28405    46665    39542    22249
 Kahramanmaraş 46     8135     7521    30007    34691    21801    24556    33784    39402    42427    44229    36048    20030    24078    30588    34215    39542    50592    27041    22948    36906    14961    48460    14778    24030    28718    32797     3988    30367    25824    37476     9052    32337    10324    40863    44100    37578    30948    11717    47692    16835    37387    20673    33855    10202    43390        0    16330    43667    25021    15284    13928    29276    36583    34841    27315    22910    33904    14007    46190    17037    33622    20304     8588    34420    31570    18270    35022    17020    29343    18051    20803    19299    23717    35767    40267    38734    39343    31786     6579     4726    32274
        Mardin 47    20975    13044    42848    24480    35265    38526    46625    31119    55268    57070    48889    11302    13867    44739    47056    52383    63433    43054    37851    49747     4637    62611    11837    22170    20435    45638    13455    37554    28025    23776    22156    45178    23165    55014    56941    29295    46905    27730    61843    32848    51538    33514    46696    14862    56231    16330        0    56432    16381    29763    26693    40724    34155    50008    40514    10941    47103    25711    61357    30236    35092    15376     8314    47185    20801    34111    50189    29785    26316    30816    36644     7108    10529    50934    31620    27966    54510    46922    15497    17491    47441
         Muğla 48    37264    49126    16213    67578    39822    26570    14189    69970     4531    16147    23144    59208    64403    30991    11092    22366    23528    33084    35920     6928    55286    34683    53956    52477    60279    21929    44459    52845    54271    77801    44289    12895    37251    30997     8603    68536    37326    35434    33914    33089    29890    24114    18791    49380    10241    43667    56432        0    64266    31581    32848    49453    61891    27063    42307    63142    44142    42739    28806    41961    58286    59159    48819    13949    71802    34546    35895    28716    58075    28727    29635    59531    63949    36640    70712    73083    24525    32628    46996    39873    29387
           Muş 49    31083    22331    50552    11958    31472    42426    56044    21348    62972    62946    53725     5392     4266    47689    54760    57219    68269    42652    35865    57451    11944    65561    11275    16538    10664    50474    23562    28880    22048    18141    32264    52882    33272    57964    64645    15846    42835    29587    64793    34705    54488    42088    53624    14701    63935    25021    16381    64266        0    33167    34933    31307    24441    52088    34934     8829    41788    25587    63437    29360    25379    11421    19457    54929    10513    34369    51274    36169    16603    41186    38686    10603    15282    52160    19810    17677    56591    45997    25867    27861    49521
      Nevşehir 50    10595    21954    17867    36570    16529    11983    23359    38962    30287    31567    22346    28200    36692    18196    22075    25840    36890    14791    12925    24766    28617    36068    22948    21469    29271    19095    17790    27806    23263    50567    17620    20197    10582    28471    31960    37528    18698     4426    35300     4585    24995     9403    21715    18372    31250    15284    29763    31581    33167        0     4104    26721    34027    22495    19386    36475    25310    11451    33844    14482    31066    27871    22152    22356    42786     8051    22676     3596    26787    10827     8457    32864    37282    23421    39424    41795    26997    19440    20329    13206    19928
         Niğde 51     7525    19387    19134    38282    19518    13949    23212    40674    31554    33533    24312    29966    34664    20162    23342    27806    38856    18569    15937    26033    25547    38034    24714    23181    30983    21061    14720    29518    24975    48062    14550    21464     7512    30437    33227    39240    22476     6138    37266     8363    26961    10101    22982    20138    32517    13928    26693    32848    34933     4104        0    28580    35886    25531    22615    33369    28539    13310    36880    16341    32925    29730    19046    23468    42029    11280    25712     5309    28646     7497    12245    29758    34176    26457    41283    43654    30033    22445    17223    10100    22964
          Ordu 52    35093    33984    34011    28018    12728    23984    44816    20154    48159    43260    33831    30038    34832    26066    40231    37578    48583    21030    14299    42638    36192    43938    29301    17969    20718    32823    32998     2911    13297    47149    38040    40096    35080    36341    47894    28975    20623    23878    43170    23776    32865    30702    35973    27633    47184    29276    40724    49453    31307    26721    28580        0    12438    30609     7749    39610    15197    17618    41958    12523     8833    25056    37900    38732    37855    18864    29795    29131    15621    35586    20881    39431    46063    30681    27551    33740    35112    24518    35891    33970    28042
          Rize 53    42399    38591    46449    21369    25166    36422    57093     8205    60597    55698    46269    23173    27966    38504    52669    50016    61021    33468    26737    55076    29718    56376    28167    15581    14070    45261    40305     9831    10819    40501    45347    52534    42386    48779    60332    19484    33061    31185    55608    35754    45303    43137    48411    31594    59622    36583    34155    61891    24441    34027    35886    12438        0    42750    19890    32502    27338    23199    54099    24664     3910    22419    37032    50873    30784    31005    41936    37096     9484    42612    33022    32322    38955    42822    15309    25064    47253    36659    43442    40996    40183
       Sakarya 54    30840    41511    12526    50832    20888    11500    23958    50704    24727    14254     4825    47757    55613     5102    18214     8572    19577    13708    19572    20248    48239    15074    42505    35731    43533     8231    38035    33462    36681    69488    37865    18551    30827     7477    21568    51790    15169    24280    14306    18774     4001    21192     8776    37929    19926    34841    50008    27063    52088    22495    25531    30609    42750        0    23221    55620    22454    28787    12802    25988    39200    42352    41297    14550    60391    19410     9918    19887    40323    25852    14499    52009    56427    12757    53905    56276     5955     9840    39474    32351     3684
        Samsun 55    29128    32023    26865    33678     5582    16838    37670    27844    41013    36114    26685    31744    38459    18920    33085    30432    41437    13884     7153    35492    35982    36792    29440    18577    26379    25677    31037    10602    19526    52334    36079    32950    29115    29195    40748    34636    13355    19044    36024    16630    25719    23556    28827    25672    40038    27315    40514    42307    34934    19386    22615     7749    19890    23221        0    43034     7798    15368    34642    10273    16466    25260    35650    31416    43299    11548    22479    21815    23254    28292    13565    40505    49487    23365    35184    39184    27796    17202    33641    31878    20726
         Siirt 56    27555    18803    49428    15697    38713    45106    53205    29471    61848    63650    55469    12004     5084    51319    53636    58963    70013    48216    41299    56327     8416    69191    15284    24674    18787    52218    20034    37003    30171    21020    28736    51758    29744    61594    63521    23969    50353    33196    68423    38314    58118    40094    53276    18310    62811    22910    10941    63142     8829    36475    33369    39610    32502    55620    43034        0    49865    29396    67805    33921    33456    18381    16035    54133    12590    38178    56637    36733    24680    37764    42418     4352     6896    57382    27887    19754    60958    53401    22445    24439    53889
         Sinop 57    35052    38612    28700    40532    12337    18670    39770    35292    42848    35347    25918    38598    45313    18153    34920    29665    40670    13116    13027    37327    42571    36025    36029    25431    33233    27512    37626    18050    26380    59188    42077    34785    35039    28428    42661    41490     8459    24968    35257    21714    24952    27066    29870    32261    41019    33904    47103    44142    41788    25310    28539    15197    27338    22454     7798    49865        0    22029    33680    17432    23803    31967    42311    33036    50006    17239    18533    25881    29938    31808    17472    47617    56194    19036    42521    45891    26834    13256    40302    37569    19764
         Sivas 58    19823    17220    28481    25675     9790    18454    34517    28067    41445    39765    30544    20620    29112    24486    33233    34038    45088    19292    12376    35924    21179    42358    14637    10574    18376    27293    17729    16911    12368    42987    22771    31355    19810    34761    42364    26633    21430     8609    41590    13178    31285    20561    30443    10869    41654    14007    25711    42739    25587    11451    13310    17618    23199    28787    15368    29396    22029        0    40188     5187    20335    17140    21684    33014    35179     9444    29020    14503    16056    20019    15163    26196    35984    29765    28693    31064    33341    24803    20324    18403    26272
      Tekirdağ 59    42189    52860    23968    62181    32237    22849    35458    62053    24585    13647    16266    59106    66962    16451    29656    14353    10093    25057    30921    25312    59588     6180    53854    47080    54882    19673    49384    44811    48030    80837    49214    29993    42176     7202    20961    63139    26518    35629     5411    30123    12405    32541    20218    49278    19319    46190    61357    28806    63437    33844    36880    41958    54099    12802    34642    67805    33680    40188        0    37117    50329    53481    52426    24578    71520    30539    21047    31016    51452    36981    25628    63138    67556    23885    65034    67405    11827    20969    50603    43480    14813
         Tokat 60    22854    21745    26519    28104     5193    16492    37324    30496    40667    37803    28582    25145    32885    21687    32739    32076    43126    16183     7779    35146    25704    39559    19162    13003    20805    25331    20759    15376    13953    46760    25801    32604    22841    31962    40402    29062    16833    11639    38791    14834    28486    23210    28481    15394    39692    17037    30236    41961    29360    14482    16341    12523    24664    25988    10273    33921    17432     5187    37117        0    21234    19663    25473    30951    37702     9669    25197    17643    17634    23159    13100    30779    40567    26083    31216    33587    30514    19920    23464    21543    23444
       Trabzon 61    39438    35630    42844    22090    21561    32817    54132    11864    56992    52093    42664    24110    28904    34899    49064    46411    57416    29863    23132    51471    30655    52771    26087    12530    14790    41656    37344     6226     7858    41221    42386    48929    39425    45174    56727    23143    29456    28224    52003    32793    41698    40176    44806    29279    56017    33622    35092    58286    25379    31066    32925     8833     3910    39200    16466    33456    23803    20335    50329    21234        0    18957    35357    47274    31503    27406    38337    33943     9268    39459    29423    33079    39711    39223    18983    27388    43654    33060    39764    37843    36584
       Tunceli 62    26290    17674    44953    20312    21834    34926    50937    22704    57865    55245    45816     6454    14946    38051    49653    49563    60568    33014    26227    52344    10844    55923     6557     6900    13013    43765    20787    22284    12755    28821    27471    47775    28480    48326    58836    21270    33197    24870    55155    29598    44850    36981    46915     9984    58126    20304    15376    59159    11421    27871    29730    25056    22419    42352    25260    18381    31967    17140    53481    19663    18957        0    16613    50123    21205    26679    42187    31363    12827    36180    32398    15596    24821    43073    21857    24228    47504    36910    23023    22855    40434
     Şanlıurfa 63    13232     5692    35105    27671    30072    30783    38882    34002    47525    49327    41146    14185    17058    36996    39313    44640    55690    35312    31219    42004     7941    54868    12967    23300    23318    37895     5712    37577    29155    29682    14413    37435    15422    47271    49198    32178    39219    19988    54100    25106    43795    25771    38953    12277    48488     8588     8314    48819    19457    22152    19046    37900    37032    41297    35650    16035    42311    21684    52426    25473    35357    16613        0    39567    24562    26493    42571    22167    29224    23198    29026    12056    15903    43316    34669    31726    46892    39304     7879     9873    39823
          Uşak 64    28017    39879     5031    58080    28562    15310    14036    58827    10450    11886    10492    49962    55156    18339     8292    13985    21718    21824    24660     7082    46039    28311    44710    42979    50781     9485    35212    41585    44773    68554    35042     8629    28004    20714     9776    59038    26066    26188    27543    22173    17238    14867     6139    40134     9066    34420    47185    13949    54929    22356    23468    38732    50873    14550    31416    54133    33036    33014    24578    30951    47274    50123    39567        0    62653    23460    23068    19567    48225    19578    18549    50382    54800    25554    60862    63233    16357    21542    37847    30724    16834
           Van 65    36215    27463    58088    10329    39873    52234    61865    27120    70508    72310    64129    15200     8037    56090    62296    67623    78673    51053    44266    64987    17075    73962    21083    24939    17455    60878    28694    35248    28416    10084    37396    60418    38404    66365    72181    16268    51236    39395    73194    44513    62889    48754    61936    24509    71471    31570    20801    71802    10513    42786    42029    37855    30784    60391    43299    12590    50006    35179    71520    37702    31503    21205    24562    62653        0    43687    59393    44977    22688    46008    48004    14078    18758    60279    20207    10054    64710    54116    30689    32683    57640
        Yozgat 66    17793    24940    19104    34510     8695     9077    29742    36902    33252    30388    21167    29402    37894    15109    25324    24661    35711    10562     4792    27731    29961    32981    23419    19409    27211    17916    21992    21717    21203    51769    24818    25405    17780    25384    32987    35468    14469     7709    32213     5295    21908    15786    21066    19651    32277    18270    34111    34546    34369     8051    11280    18864    31005    19410    11548    38178    17239     9444    30539     9669    27406    26679    26493    23460    43687        0    19605    10296    24840    17980     5748    35041    41585    20350    37477    39848    23926    16208    24447    20359    16857
     Zonguldak 67    31021    41692    20453    50018    20074    11681    31523    49890    33285    22811    13382    47938    54799     7668    26673    17129    28134    12895    18758    29080    48420    23489    42686    34917    42719    16789    38216    32648    35867    68674    38046    26538    31008    15891    30125    50976    10642    24461    22721    18955    12415    21373    17334    38110    28483    35022    50189    35895    51274    22676    25712    29795    41936     9918    22479    56637    18533    29020    21047    25197    38337    42187    42571    23068    59393    19605        0    20180    39710    26145    14793    52302    56720     4828    53292    55663    14270     5504    39767    32644     6721
       Aksaray 68    10617    22479    15002    39572    18962     9373    20494    41964    27422    28957    19736    31202    37756    15586    19210    23230    34280    15060    15059    21901    28639    33458    25950    24471    32273    16485    17812    30808    26265    51154    17642    17332    10604    25861    29095    40530    18967     7428    32690     5372    22385     6538    18850    21374    28385    17020    29785    28716    36169     3596     5309    29131    37096    19887    21815    36733    25881    14503    31016    17643    33943    31363    22167    19567    44977    10296    20180        0    30102     8666     9436    32872    37290    21872    42739    45110    25448    17860    20337    13214    18379
       Bayburt 69    35159    30300    43869    13314    19805    33842    49853    15705    56781    53216    43787    15334    20128    36022    48569    47534    58539    30985    24198    51260    21879    53894    19126     6668     6014    42681    33356    13014     6182    32445    38107    46691    35146    46297    57752    14271    31168    23945    53126    28514    42821    35897    45831    22553    57042    29343    26316    58075    16603    26787    28646    15621     9484    40323    23254    24680    29938    16056    51452    17634     9268    12827    29224    48225    22688    24840    39710    30102        0    35415    30556    24366    30998    40387    16304    18675    44818    34224    35486    33799    37748
       Karaman 70    11648    23510    15013    45088    25438    15338    15812    47480    27433    29235    22924    35914    38787    21551    18564    26418    37468    20987    21536    21912    29670    39423    30767    29987    37789    19673    18843    36324    31781    52185    18673    16686    11635    31826    29106    46046    24894    12944    38655    13239    28350     5456    18861    26191    28396    18051    30816    28727    41186    10827     7497    35586    42612    25852    28292    37764    31808    20019    36981    23159    39459    36180    23198    19578    46008    17980    26145     8666    35415        0    14778    34095    38513    26808    48282    50653    28541    22796    21560    14437    23315
     Kırıkkale 71    18743    27473    14193    40229    10711     4166    24202    40976    28341    25477    16256    33719    42211    10198    20413    19750    30800     6651     6809    22820    34201    28070    28467    25128    32930    13005    24525    23734    26922    56086    25768    19689    18730    20473    28076    41187    10558    10242    27302     4736    16997    10088    16155    23891    27366    20803    36644    29635    38686     8457    12245    20881    33022    14499    13565    42418    17472    15163    25628    13100    29423    32398    29026    18549    48004     5748    14793     9436    30556    14778        0    39153    44409    15452    43088    45459    19028    11471    27271    21492    11959
        Batman 72    23944    15192    45817    17470    35378    41495    49594    29292    58237    60039    51858     9475     6857    47708    50025    55352    66402    44881    37964    52716     4749    65580    11950    22145    18608    48607    16423    36824    28000    22160    25125    48147    26133    57983    59910    25743    47018    29861    64812    34979    54507    36483    49665    14975    59200    19299     7108    59531    10603    32864    29758    39431    32322    52009    40505     4352    47617    26196    63138    30779    33079    15596    12056    50382    14078    35041    52302    32872    24366    34095    39153        0    10754    54994    29646    21513    58570    51013    20057    22051    51501
        Şırnak 73    28362    20431    50235    22150    45166    45913    54012    35924    62655    64457    56276    18457    11537    52126    54443    59770    70820    50441    46348    57134    14825    69998    21737    31127    25240    53025    20842    43456    36624    14585    29543    52565    30552    62401    64328    30422    54348    35117    69230    40235    58925    40901    54083    24763    63618    23717    10529    63949    15282    37282    34176    46063    38955    56427    49487     6896    56194    35984    67556    40567    39711    24821    15903    54800    18758    41585    56720    37290    30998    38513    44409    10754        0    58269    34066    25933    61845    54257    22832    24826    54776
        Bartın 74    31766    42437    21198    50904    20960    12426    32268    50776    35346    25650    16221    48683    55685     8413    27418    19968    30973    13781    19644    29825    49165    26327    43431    35803    43605    20010    38961    33534    36753    69560    38791    27283    31753    18730    32964    51862    11145    25206    25559    19700    15254    22118    20173    38855    31322    35767    50934    36640    52160    23421    26457    30681    42822    12757    23365    57382    19036    29765    23885    26083    39223    43073    43316    25554    60279    20350     4828    21872    40387    26808    15452    54994    58269        0    54056    56427    17110     6268    40313    33190    10040
       Ardahan 75    46322    37570    56506    13591    33387    46479    62490     8267    69418    66798    57369    20638    23335    49604    61206    61116    72121    44567    37780    63897    27183    67476    26521    18453    11139    55318    38801    24944    21930    29964    47503    59328    48511    59879    70389     4505    44750    36582    66708    41151    56403    48534    58468    29947    69679    40267    31620    70712    19810    39424    41283    27551    15309    53905    35184    27887    42521    28693    65034    31216    18983    21857    34669    60862    20207    37477    53292    42739    16304    48282    43088    29646    34066    54056        0    10174    58234    47640    40919    42573    51164
         Iğdır 76    43379    34627    58877     6159    35758    48850    64861    18022    71789    69169    59740    22364    15201    51975    63577    63487    74492    46938    40151    66268    24240    69847    28247    20823    13339    57689    35858    31133    24301    19811    44560    61699    45568    62250    72760     6389    47121    38953    69079    43522    58774    50905    60839    31673    72050    38734    27966    73083    17677    41795    43654    33740    25064    56276    39184    19754    45891    31064    67405    33587    27388    24228    31726    63233    10054    39848    55663    45110    18675    50653    45459    21513    25933    56427    10174        0    60498    49904    38250    40244    53428
        Yalova 77    35342    46013    14373    55335    25391    16002    25805    55207    20304     9366     6685    52259    60116     9604    20061     3937    14689    18211    24075    21031    52741    14269    47007    40234    48036    10078    42537    37965    41184    73991    42367    20398    35329     6672    16680    56293    19672    28782    13501    23276     5533    23878    10623    42431    15038    39343    54510    24525    56591    26997    30033    35112    47253     5955    27796    60958    26834    33341    11827    30514    43654    47504    46892    16357    64710    23926    14270    25448    44818    28541    19028    58570    61845    17110    58234    60498        0    14414    44048    36925     8258
       Karabük 78    27754    38456    17186    44741    14797     8414    28256    44613    31334    22733    13304    42807    49522     5539    23406    17051    28056     7618    13481    25813    45184    23411    38778    29640    37442    15998    34949    27371    30590    63397    34779    23271    27741    15814    30047    45699     5365    21225    22643    15719    12338    18106    17256    34874    28405    31786    46922    32628    45997    19440    22445    24518    36659     9840    17202    53401    13256    24803    20969    19920    33060    36910    39304    21542    54116    16208     5504    17860    34224    22796    11471    51013    54257     6268    47640    49904    14414        0    36610    29487     7366
         Kilis 79    11410    10328    33282    34081    28063    28960    37059    40412    45702    47504    39323    20595    23468    35173    37490    42817    53867    33303    29210    40181    14351    53045    18158    29710    29728    36072     3398    36629    32086    36866     7860    35612    13599    45448    47375    38588    37210    17979    52277    23097    41972    23948    37130    13582    46665     6579    15497    46996    25867    20329    17223    35891    43442    39474    33641    22445    40302    20324    50603    23464    39764    23023     7879    37847    30689    24447    39767    20337    35486    21560    27271    20057    22832    40313    40919    38250    44048    36610        0     8145    38095
      Osmaniye 80     4286    10185    26159    36075    26142    21837    29936    42066    38579    40381    32200    22589    25462    28050    30367    35694    46744    27524    25122    33058    16345    45922    17442    28371    31382    28949     5518    34708    30165    38860     6500    28489     6476    38325    40252    40242    31431    15323    45154    17465    34849    16825    30007    12866    39542     4726    17491    39873    27861    13206    10100    33970    40996    32351    31878    24439    37569    18403    43480    21543    37843    22855     9873    30724    32683    20359    32644    13214    33799    14437    21492    22051    24826    33190    42573    40244    36925    29487     8145        0    31012
         Düzce 81    28273    38944    14850    48265    18321     8933    26282    48137    27051    16577     7148    45190    53046     2535    20538    10895    21900    11141    17005    22572    45672    17255    39938    33164    40966    10555    35468    30895    34114    66921    35298    20875    28260     9657    23891    49223    12602    21713    16487    16207     6181    18625    11100    35362    22249    32274    47441    29387    49521    19928    22964    28042    40183     3684    20726    53889    19764    26272    14813    23444    36584    40434    39823    16834    57640    16857     6721    18379    37748    23315    11959    51501    54776    10040    51164    53428     8258     7366    38095    31012        0
